VA1_336	NC_217	QC93_121	QC32_396	NY_110	VA2_14	VA1_167	QC32_162	VA1_107	QC93_39	QC32_64	QC93_69	VA1_274	QC93_325	QC32_67	VA1_280	NC_137	VA1_380	VA1_170	VA2_91	VA2_89	VA2_235	QC32_165	VA1_276	QC93_36	VA2_237	VA2_347	NC_410	NC_131	NY_353	VA1_298	QC93_18	NC_393	NY_140	VA1_455	VA1_206	VA1_205	QC93_360	QC93_100	QC32_254	VA1_203	VA1_169	VA1_211	VA2_119	QC32_225	QC93_19	VA2_16	NY_109	QC32_183	VA1_323	QC32_158	NY_139	NC_242	QC32_60	QC32_163	NC_86	VA2_200	VA1_28	VA1_106	NC_136	VA1_48	QC32_255	QC93_143	NC_412	NC_34	NC_355	NC_130	NC_72	NC_433	NY_84	NC_359	NY_271	NC_216	NC_358	NY_272	NY_147	NY_73	NY_108	QC32_374	QC32_7	NY_145	NY_85	NC_431	QC32_164	NY_13	VA1_383	QC32_63	QC93_21	NY_83	VA1_45	QC32_388	QC32_65	VA2_149	VA1_112	QC32_250	NY_284	QC93_369	QC93_20	VA2_350	QC93_103	QC32_378	VA2_114	QC93_37	NY_326	VA1_172	VA2_197	QC93_33	QC32_122	QC32_55	QC32_62	VA2_120	NY_269	VA1_27	QC32_161	QC93_41	VA2_25	VA1_297	QC93_151	VA2_15	QC32_53	VA2_118	VA2_238	VA2_90	VA1_113	VA2_428	QC93_370	NC_240	VA2_342	VA2_127	VA2_116	QC93_94	QC93_105	VA2_87	QC93_142	VA1_204	QC93_248	VA2_35	VA2_88	VA2_23	VA2_125	VA2_352
0.10148625151814339	-0.012538335852650517	0.00570559812667637	0.00570559812667637	0.06955936705432109	0.05131543307499398	0.06955936705432109	-0.030782269831977738	0.11060821850780689	0.01482756511633987	-0.058148170800968346	-0.012538335852650517	-0.003416368862987129	-0.017099319347482433	-0.017099319347482433	-0.039904236821641126	0.08324231753881628	0.010266581621508175	0.06955936705432109	0.08324231753881628	0.08324231753881628	0.09692526802331158	-0.017099319347482433	0.02394953210600348	-0.012538335852650517	0.47548689809434763	0.037632482590498784	0.01482756511633987	-0.02622128633714582	0.08780330103364808	0.03307149909566698	-0.021660302842314128	0.01482756511633987	-0.003416368862987129	0.028510515600835173	0.05131543307499398	0.04219346608533048	-0.003416368862987129	0.019388548611171674	0.1151692020026387	0.060437400064657476	0.03307149909566698	0.019388548611171674	0.04219346608533048	0.08780330103364808	0.02394953210600348	-0.012538335852650517	0.08324231753881628	-0.012538335852650517	0.037632482590498784	-0.02622128633714582	0.07868133404398459	-0.030782269831977738	-0.03534325332680943	0.04675444958016217	0.00570559812667637	0.03307149909566698	-0.007977352357818823	0.019388548611171674	-0.05358718730613643	0.019388548611171674	0.128852152487134	0.028510515600835173	0.11973018549747039	0.028510515600835173	0.03307149909566698	0.01482756511633987	0.05587641656982578	0.001144614631844565	0.1334131359819657	0.001144614631844565	0.06955936705432109	0.02394953210600348	0.01482756511633987	0.1425351029716293	0.128852152487134	0.060437400064657476	0.1060472350129752	-0.012538335852650517	-0.02622128633714582	0.07868133404398459	0.07868133404398459	0.010266581621508175	0.04675444958016217	0.03307149909566698	0.07868133404398459	0.010266581621508175	0.010266581621508175	-0.04446522031647304	0.05131543307499398	0.03307149909566698	-0.007977352357818823	0.05587641656982578	0.08324231753881628	0.05587641656982578	-0.003416368862987129	0.019388548611171674	0.03307149909566698	-0.012538335852650517	-0.049026203811304736	0.07412035054915289	0.08780330103364808	-0.058148170800968346	0.08324231753881628	0.10148625151814339	0.08324231753881628	-0.003416368862987129	-0.012538335852650517	0.05587641656982578	0.08780330103364808	0.09236428452847989	0.1151692020026387	0.05131543307499398	0.060437400064657476	-0.06270915429579982	0.08324231753881628	0.060437400064657476	0.05131543307499398	0.028510515600835173	-0.012538335852650517	0.07412035054915289	0.1699010039406198	0.07868133404398459	0.00570559812667637	0.11060821850780689	-0.021660302842314128	0.019388548611171674	0.00570559812667637	0.09236428452847989	0.028510515600835173	-0.017099319347482433	-0.06727013779063173	0.12429116899230208	-0.017099319347482433	0.037632482590498784	0.11060821850780689	0.010266581621508175	0.09692526802331158	0.128852152487134	0.08324231753881628	0.05131543307499398
0.08324231753881628	0.03307149909566698	0.028510515600835173	-0.012538335852650517	0.001144614631844565	0.10148625151814339	-0.021660302842314128	-0.012538335852650517	0.04675444958016217	0.1334131359819657	0.09236428452847989	0.08780330103364808	0.11973018549747039	0.04675444958016217	0.05131543307499398	0.00570559812667637	0.1334131359819657	-0.049026203811304736	0.06955936705432109	-0.021660302842314128	0.07412035054915289	0.1060472350129752	0.02394953210600348	-0.039904236821641126	0.1151692020026387	0.037632482590498784	0.6031944359496368	0.00570559812667637	0.060437400064657476	0.07412035054915289	0.001144614631844565	0.02394953210600348	0.060437400064657476	0.037632482590498784	-0.039904236821641126	-0.003416368862987129	0.00570559812667637	-0.039904236821641126	0.05131543307499398	0.06499838355948928	0.04219346608533048	0.04219346608533048	0.06955936705432109	0.07868133404398459	0.07868133404398459	-0.02622128633714582	-0.049026203811304736	0.03307149909566698	0.001144614631844565	0.12429116899230208	-0.017099319347482433	-0.07639210478029512	0.11060821850780689	-0.02622128633714582	0.10148625151814339	0.04219346608533048	0.037632482590498784	0.06499838355948928	0.06499838355948928	0.010266581621508175	-0.08095308827512704	0.05131543307499398	0.00570559812667637	0.05131543307499398	0.05131543307499398	0.09236428452847989	0.02394953210600348	0.06955936705432109	0.1151692020026387	0.010266581621508175	0.06955936705432109	-0.007977352357818823	0.07868133404398459	0.1334131359819657	0.028510515600835173	-0.003416368862987129	-0.05358718730613643	-0.021660302842314128	0.028510515600835173	-0.007977352357818823	0.11060821850780689	0.04219346608533048	0.13797411947679739	0.08324231753881628	0.07412035054915289	0.128852152487134	0.060437400064657476	0.05131543307499398	0.037632482590498784	-0.049026203811304736	0.060437400064657476	0.08324231753881628	0.037632482590498784	-0.04446522031647304	0.05131543307499398	-0.09007505526479043	0.00570559812667637	-0.030782269831977738	-0.04446522031647304	0.1151692020026387	0.08780330103364808	0.09236428452847989	-0.012538335852650517	-0.007977352357818823	0.001144614631844565	0.09236428452847989	0.07868133404398459	0.06955936705432109	0.001144614631844565	0.05587641656982578	0.04219346608533048	0.04675444958016217	0.001144614631844565	0.06955936705432109	0.01482756511633987	0.08324231753881628	0.05131543307499398	0.001144614631844565	0.08324231753881628	-0.03534325332680943	0.03307149909566698	0.1562180534561245	0.1516570699612927	0.05131543307499398	0.2519987068475915	0.1334131359819657	0.060437400064657476	0.060437400064657476	0.1744619874354515	0.04219346608533048	0.05587641656982578	0.060437400064657476	0.09236428452847989	0.05131543307499398	0.05131543307499398	0.028510515600835173	0.1060472350129752	0.05131543307499398	0.019388548611171674	0.08324231753881628	0.1562180534561245
0.03307149909566698	0.13797411947679739	-0.003416368862987129	0.001144614631844565	0.02394953210600348	0.00570559812667637	0.09236428452847989	-0.09007505526479043	0.10148625151814339	0.04675444958016217	-0.039904236821641126	-0.012538335852650517	0.06955936705432109	-0.02622128633714582	-0.007977352357818823	0.00570559812667637	0.08780330103364808	0.12429116899230208	0.05131543307499398	0.001144614631844565	0.01482756511633987	0.11060821850780689	-0.021660302842314128	-0.003416368862987129	0.02394953210600348	0.01482756511633987	0.00570559812667637	0.48460886508401113	0.1060472350129752	0.07412035054915289	0.06499838355948928	-0.003416368862987129	0.128852152487134	0.09692526802331158	0.028510515600835173	0.05587641656982578	0.05587641656982578	0.06499838355948928	0.04219346608533048	0.10148625151814339	0.08780330103364808	0.010266581621508175	0.147096086466461	0.028510515600835173	0.05587641656982578	0.001144614631844565	-0.003416368862987129	0.019388548611171674	0.02394953210600348	0.05587641656982578	-0.08095308827512704	0.04675444958016217	0.2702426408269184	0.02394953210600348	0.05587641656982578	0.12429116899230208	0.08780330103364808	0.09236428452847989	0.08324231753881628	0.028510515600835173	0.05131543307499398	0.05131543307499398	-0.003416368862987129	0.05587641656982578	0.2748036243217503	0.12429116899230208	0.04675444958016217	0.2519987068475915	0.1334131359819657	0.060437400064657476	0.3158524757752361	0.06955936705432109	0.06499838355948928	0.1562180534561245	0.010266581621508175	0.02394953210600348	0.06499838355948928	0.04675444958016217	-0.058148170800968346	0.01482756511633987	-0.017099319347482433	0.05131543307499398	0.06499838355948928	0.001144614631844565	-0.02622128633714582	0.08780330103364808	0.001144614631844565	0.07868133404398459	-0.012538335852650517	0.1425351029716293	-0.021660302842314128	0.037632482590498784	0.010266581621508175	0.1060472350129752	0.147096086466461	0.05587641656982578	-0.06270915429579982	0.028510515600835173	-0.021660302842314128	0.08324231753881628	0.001144614631844565	-0.039904236821641126	0.001144614631844565	0.08780330103364808	0.1151692020026387	0.07868133404398459	-0.003416368862987129	-0.030782269831977738	0.010266581621508175	0.060437400064657476	0.07412035054915289	0.02394953210600348	0.1334131359819657	0.00570559812667637	-0.03534325332680943	0.05131543307499398	-0.049026203811304736	-0.012538335852650517	0.028510515600835173	-0.06270915429579982	0.11973018549747039	-0.02622128633714582	0.08324231753881628	0.05587641656982578	-0.09463603875962234	-0.030782269831977738	0.165340020445788	0.028510515600835173	-0.06727013779063173	0.06499838355948928	-0.021660302842314128	-0.039904236821641126	0.010266581621508175	-0.049026203811304736	-0.003416368862987129	0.06499838355948928	0.04675444958016217	0.08780330103364808	0.09692526802331158	0.05587641656982578	-0.021660302842314128
0.010266581621508175	0.2383157563630962	-0.04446522031647304	0.028510515600835173	-0.030782269831977738	0.128852152487134	0.010266581621508175	0.001144614631844565	0.03307149909566698	0.05131543307499398	0.060437400064657476	0.028510515600835173	-0.007977352357818823	0.060437400064657476	0.019388548611171674	-0.030782269831977738	0.11060821850780689	0.04219346608533048	0.06955936705432109	0.01482756511633987	-0.02622128633714582	0.08324231753881628	0.05131543307499398	-0.02622128633714582	0.08780330103364808	-0.02622128633714582	0.060437400064657476	0.1060472350129752	0.5393406670219922	0.02394953210600348	0.019388548611171674	-0.021660302842314128	0.12429116899230208	0.147096086466461	-0.06270915429579982	-0.017099319347482433	0.1060472350129752	-0.007977352357818823	-0.012538335852650517	0.04219346608533048	-0.021660302842314128	-0.02622128633714582	0.010266581621508175	0.03307149909566698	0.04675444958016217	-0.030782269831977738	0.11973018549747039	0.001144614631844565	0.04675444958016217	0.04219346608533048	-0.07183112128546365	0.00570559812667637	0.1562180534561245	-0.10375800574928573	0.019388548611171674	0.2565596903424231	0.08780330103364808	0.010266581621508175	0.02394953210600348	0.04219346608533048	-0.03534325332680943	0.07868133404398459	0.04219346608533048	0.037632482590498784	0.1744619874354515	0.1835839544251151	0.1972669049096103	0.2565596903424231	0.2291937893734326	-0.021660302842314128	0.1881449379199468	0.07412035054915289	0.09692526802331158	0.10148625151814339	-0.05358718730613643	-0.03534325332680943	0.037632482590498784	0.028510515600835173	0.001144614631844565	0.03307149909566698	0.00570559812667637	-0.08095308827512704	0.06499838355948928	0.028510515600835173	0.060437400064657476	-0.04446522031647304	0.11060821850780689	0.019388548611171674	0.04219346608533048	0.02394953210600348	0.05587641656982578	-0.07639210478029512	0.02394953210600348	-0.02622128633714582	0.028510515600835173	0.00570559812667637	-0.021660302842314128	0.04219346608533048	0.04219346608533048	0.12429116899230208	-0.030782269831977738	-0.06270915429579982	-0.039904236821641126	0.03307149909566698	-0.021660302842314128	0.06499838355948928	-0.03534325332680943	0.04219346608533048	-0.03534325332680943	0.04675444958016217	0.07412035054915289	-0.05358718730613643	0.028510515600835173	-0.039904236821641126	-0.06727013779063173	-0.003416368862987129	-0.09463603875962234	0.010266581621508175	0.1060472350129752	-0.030782269831977738	0.07412035054915289	0.00570559812667637	0.060437400064657476	-0.030782269831977738	-0.04446522031647304	0.028510515600835173	0.2063888718992738	0.1927059214147785	-0.05358718730613643	-0.012538335852650517	0.09236428452847989	0.010266581621508175	-0.058148170800968346	0.05587641656982578	0.037632482590498784	-0.039904236821641126	0.00570559812667637	0.04219346608533048	0.03307149909566698	0.02394953210600348	-0.06270915429579982
0.037632482590498784	-0.021660302842314128	0.019388548611171674	0.019388548611171674	0.1607790369509562	0.06955936705432109	0.08324231753881628	-0.017099319347482433	0.09236428452847989	0.05587641656982578	-0.10831898924411765	0.06499838355948928	0.00570559812667637	0.00570559812667637	0.03307149909566698	-0.017099319347482433	0.04219346608533048	0.010266581621508175	-0.017099319347482433	0.07868133404398459	0.07412035054915289	0.07412035054915289	0.01482756511633987	0.010266581621508175	0.03307149909566698	0.08780330103364808	0.07412035054915289	0.07412035054915289	0.02394953210600348	0.5530236175064875	-0.021660302842314128	0.010266581621508175	0.07412035054915289	0.128852152487134	0.1699010039406198	0.06499838355948928	-0.030782269831977738	0.037632482590498784	0.001144614631844565	0.04675444958016217	0.09692526802331158	0.028510515600835173	0.03307149909566698	0.09236428452847989	0.04675444958016217	0.10148625151814339	0.03307149909566698	0.1744619874354515	0.04675444958016217	0.07868133404398459	0.01482756511633987	0.11060821850780689	0.03307149909566698	-0.017099319347482433	-0.05358718730613643	0.037632482590498784	0.05131543307499398	-0.007977352357818823	0.019388548611171674	-0.007977352357818823	0.00570559812667637	-0.007977352357818823	0.03307149909566698	0.05131543307499398	-0.02622128633714582	0.10148625151814339	0.05131543307499398	-0.05358718730613643	-0.030782269831977738	0.1607790369509562	0.03307149909566698	0.11060821850780689	0.07868133404398459	0.1334131359819657	0.2018278884044421	0.1881449379199468	0.09692526802331158	0.128852152487134	-0.021660302842314128	0.11060821850780689	0.1972669049096103	0.1881449379199468	0.08780330103364808	-0.02622128633714582	0.1425351029716293	0.165340020445788	0.00570559812667637	0.019388548611171674	0.06955936705432109	-0.030782269831977738	-0.039904236821641126	0.001144614631844565	0.06499838355948928	0.06499838355948928	-0.003416368862987129	0.1334131359819657	0.010266581621508175	0.037632482590498784	0.00570559812667637	0.04219346608533048	0.06955936705432109	-0.007977352357818823	0.019388548611171674	0.1334131359819657	0.10148625151814339	0.07868133404398459	0.11973018549747039	-0.030782269831977738	0.00570559812667637	-0.017099319347482433	0.12429116899230208	0.2200718223837691	0.037632482590498784	0.04219346608533048	0.03307149909566698	0.060437400064657476	0.05131543307499398	0.10148625151814339	0.06955936705432109	-0.017099319347482433	0.06955936705432109	0.04219346608533048	0.05587641656982578	0.08780330103364808	-0.02622128633714582	0.06499838355948928	0.060437400064657476	0.06955936705432109	0.010266581621508175	0.01482756511633987	0.1334131359819657	0.06955936705432109	0.03307149909566698	0.04219346608533048	0.00570559812667637	0.08780330103364808	-0.03534325332680943	0.02394953210600348	0.01482756511633987	0.01482756511633987	0.001144614631844565
0.2748036243217503	0.037632482590498784	0.06955936705432109	0.019388548611171674	0.04675444958016217	-0.16305079118209864	0.1699010039406198	-0.08551407176995873	0.05587641656982578	0.019388548611171674	0.07412035054915289	0.04675444958016217	0.2519987068475915	-0.017099319347482433	-0.058148170800968346	0.08324231753881628	-0.017099319347482433	0.2474377233527597	0.05587641656982578	0.06499838355948928	-0.13112390671827634	0.001144614631844565	0.09236428452847989	0.165340020445788	-0.049026203811304736	0.03307149909566698	0.001144614631844565	0.06499838355948928	0.019388548611171674	-0.021660302842314128	0.7263409903100944	0.06955936705432109	0.09692526802331158	0.060437400064657476	0.05131543307499398	0.08324231753881628	0.1060472350129752	-0.012538335852650517	0.00570559812667637	0.06955936705432109	0.2702426408269184	0.10148625151814339	0.1516570699612927	-0.030782269831977738	-0.04446522031647304	-0.003416368862987129	-0.058148170800968346	0.019388548611171674	0.07868133404398459	0.1516570699612927	-0.07183112128546365	0.1425351029716293	0.04219346608533048	0.06499838355948928	0.07868133404398459	-0.039904236821641126	0.04219346608533048	0.3112914922804043	0.3569013272287219	0.2155108388889374	0.08324231753881628	0.1334131359819657	0.04675444958016217	-0.007977352357818823	0.10148625151814339	-0.007977352357818823	0.1151692020026387	0.08324231753881628	0.1060472350129752	0.07412035054915289	0.07868133404398459	-0.017099319347482433	-0.039904236821641126	-0.05358718730613643	0.001144614631844565	-0.02622128633714582	-0.017099319347482433	-0.09007505526479043	-0.04446522031647304	0.03307149909566698	0.037632482590498784	0.04675444958016217	-0.07639210478029512	-0.058148170800968346	0.001144614631844565	0.09692526802331158	-0.012538335852650517	0.037632482590498784	-0.04446522031647304	0.2702426408269184	0.06955936705432109	0.00570559812667637	-0.07639210478029512	0.165340020445788	0.07412035054915289	0.07412035054915289	0.06499838355948928	0.06499838355948928	0.028510515600835173	0.05587641656982578	-0.04446522031647304	0.001144614631844565	0.07412035054915289	0.04675444958016217	0.05587641656982578	0.08324231753881628	0.02394953210600348	-0.030782269831977738	-0.017099319347482433	0.04219346608533048	-0.021660302842314128	-0.04446522031647304	0.261120673837255	-0.03534325332680943	0.02394953210600348	-0.07639210478029512	-0.007977352357818823	-0.017099319347482433	0.060437400064657476	0.019388548611171674	0.060437400064657476	-0.030782269831977738	0.05131543307499398	0.1334131359819657	-0.017099319347482433	0.147096086466461	-0.007977352357818823	-0.05358718730613643	0.001144614631844565	-0.007977352357818823	0.028510515600835173	-0.05358718730613643	-0.07639210478029512	0.10148625151814339	0.13797411947679739	-0.030782269831977738	-0.003416368862987129	-0.007977352357818823	0.09236428452847989	0.02394953210600348	-0.012538335852650517
-0.07183112128546365	-0.05358718730613643	0.01482756511633987	0.001144614631844565	0.1060472350129752	-0.030782269831977738	0.00570559812667637	0.037632482590498784	0.02394953210600348	0.09692526802331158	-0.030782269831977738	0.2200718223837691	-0.003416368862987129	0.1972669049096103	-0.058148170800968346	-0.021660302842314128	-0.02622128633714582	0.1151692020026387	0.00570559812667637	0.001144614631844565	-0.07183112128546365	-0.017099319347482433	0.037632482590498784	-0.021660302842314128	0.09236428452847989	-0.021660302842314128	0.02394953210600348	-0.003416368862987129	-0.021660302842314128	0.010266581621508175	0.06955936705432109	0.5119747660530016	0.06955936705432109	-0.007977352357818823	0.09236428452847989	0.028510515600835173	-0.15848980768726673	0.060437400064657476	0.2155108388889374	0.001144614631844565	0.028510515600835173	0.028510515600835173	0.06499838355948928	-0.03534325332680943	-0.04446522031647304	0.2565596903424231	-0.16761177467693056	-0.049026203811304736	0.01482756511633987	-0.02622128633714582	0.001144614631844565	0.06955936705432109	0.06955936705432109	0.04219346608533048	-0.030782269831977738	-0.02622128633714582	0.02394953210600348	0.05131543307499398	-0.012538335852650517	0.02394953210600348	-0.021660302842314128	-0.017099319347482433	0.128852152487134	-0.09919702225445404	-0.06727013779063173	0.05587641656982578	-0.06727013779063173	-0.021660302842314128	-0.017099319347482433	0.00570559812667637	-0.012538335852650517	0.001144614631844565	0.03307149909566698	0.01482756511633987	-0.05358718730613643	-0.003416368862987129	-0.021660302842314128	-0.08095308827512704	-0.10831898924411765	0.04219346608533048	0.00570559812667637	0.028510515600835173	-0.05358718730613643	-0.05358718730613643	-0.017099319347482433	-0.007977352357818823	-0.030782269831977738	0.04219346608533048	0.1516570699612927	0.08780330103364808	-0.06270915429579982	0.037632482590498784	-0.13112390671827634	0.05587641656982578	-0.049026203811304736	0.03307149909566698	0.08324231753881628	0.1790229709302833	-0.09919702225445404	0.1151692020026387	-0.06270915429579982	-0.02622128633714582	0.3386573932493948	0.060437400064657476	-0.03534325332680943	-0.02622128633714582	0.2565596903424231	-0.07639210478029512	0.01482756511633987	-0.021660302842314128	-0.003416368862987129	-0.04446522031647304	0.04675444958016217	-0.03534325332680943	0.3295354262597313	-0.02622128633714582	0.06955936705432109	0.1699010039406198	0.037632482590498784	0.07868133404398459	-0.017099319347482433	0.00570559812667637	-0.02622128633714582	-0.03534325332680943	-0.05358718730613643	0.11060821850780689	0.001144614631844565	-0.15392882419243525	-0.003416368862987129	-0.12656292322344465	0.1060472350129752	0.1835839544251151	-0.06270915429579982	0.07868133404398459	-0.021660302842314128	-0.05358718730613643	-0.021660302842314128	0.03307149909566698	-0.021660302842314128	0.03307149909566698	-0.007977352357818823
0.06499838355948928	0.09692526802331158	0.019388548611171674	0.019388548611171674	0.010266581621508175	0.00570559812667637	0.11973018549747039	-0.12200193972861295	0.08324231753881628	-0.012538335852650517	-0.030782269831977738	0.037632482590498784	0.1151692020026387	0.05587641656982578	-0.039904236821641126	0.1060472350129752	0.1562180534561245	0.1151692020026387	0.037632482590498784	0.04675444958016217	0.001144614631844565	0.13797411947679739	-0.017099319347482433	0.02394953210600348	0.09236428452847989	0.01482756511633987	0.060437400064657476	0.128852152487134	0.12429116899230208	0.07412035054915289	0.09692526802331158	0.06955936705432109	0.5256577165374969	0.028510515600835173	0.037632482590498784	0.10148625151814339	0.01482756511633987	0.05587641656982578	0.05131543307499398	0.001144614631844565	0.1151692020026387	0.06499838355948928	0.06955936705432109	0.06499838355948928	-0.07183112128546365	0.07412035054915289	0.03307149909566698	-0.12656292322344465	0.09236428452847989	0.060437400064657476	-0.05358718730613643	0.00570559812667637	0.1151692020026387	0.04219346608533048	-0.06727013779063173	0.10148625151814339	0.05131543307499398	0.165340020445788	0.1699010039406198	0.11060821850780689	0.06955936705432109	-0.02622128633714582	0.02394953210600348	0.04675444958016217	0.06955936705432109	-0.017099319347482433	0.1607790369509562	0.09692526802331158	0.1790229709302833	0.08780330103364808	0.07868133404398459	0.06955936705432109	0.03307149909566698	0.04675444958016217	0.07412035054915289	0.06499838355948928	-0.021660302842314128	-0.039904236821641126	-0.08551407176995873	0.01482756511633987	0.09236428452847989	0.05131543307499398	0.03307149909566698	-0.03534325332680943	-0.003416368862987129	0.1060472350129752	-0.06727013779063173	0.00570559812667637	-0.039904236821641126	0.1151692020026387	-0.049026203811304736	0.010266581621508175	-0.012538335852650517	0.06499838355948928	-0.02622128633714582	0.08324231753881628	0.06499838355948928	0.05131543307499398	0.1060472350129752	0.1425351029716293	-0.09007505526479043	0.05131543307499398	0.03307149909566698	0.128852152487134	0.03307149909566698	0.165340020445788	0.1060472350129752	-0.06270915429579982	-0.10831898924411765	-0.039904236821641126	0.08780330103364808	0.09692526802331158	0.1607790369509562	-0.03534325332680943	0.03307149909566698	0.019388548611171674	-0.012538335852650517	0.02394953210600348	0.04219346608533048	-0.02622128633714582	0.09236428452847989	-0.06727013779063173	0.037632482590498784	0.00570559812667637	-0.06270915429579982	0.11060821850780689	0.010266581621508175	0.05131543307499398	0.019388548611171674	0.02394953210600348	0.04219346608533048	-0.04446522031647304	-0.02622128633714582	0.05131543307499398	0.07412035054915289	-0.017099319347482433	0.028510515600835173	0.06955936705432109	0.06955936705432109	0.060437400064657476	0.01482756511633987
0.09236428452847989	0.1744619874354515	-0.07639210478029512	-0.039904236821641126	0.1562180534561245	0.04219346608533048	0.08324231753881628	0.01482756511633987	0.028510515600835173	-0.049026203811304736	0.01482756511633987	0.03307149909566698	0.04219346608533048	-0.07183112128546365	0.04219346608533048	0.1060472350129752	0.1516570699612927	0.04219346608533048	0.019388548611171674	0.001144614631844565	-0.08551407176995873	0.037632482590498784	0.04219346608533048	0.07868133404398459	0.07868133404398459	-0.003416368862987129	0.037632482590498784	0.09692526802331158	0.147096086466461	0.128852152487134	0.060437400064657476	-0.007977352357818823	0.028510515600835173	0.6351213204134591	0.060437400064657476	0.08780330103364808	0.09236428452847989	-0.049026203811304736	0.001144614631844565	0.07412035054915289	0.05587641656982578	0.1334131359819657	0.05587641656982578	0.028510515600835173	0.02394953210600348	-0.09919702225445404	-0.058148170800968346	0.1562180534561245	0.11060821850780689	0.060437400064657476	-0.012538335852650517	0.09236428452847989	0.08324231753881628	-0.012538335852650517	0.03307149909566698	0.1927059214147785	0.08324231753881628	0.001144614631844565	0.1151692020026387	0.05587641656982578	-0.017099319347482433	0.09692526802331158	0.001144614631844565	0.05587641656982578	0.06499838355948928	0.08780330103364808	0.1881449379199468	0.128852152487134	0.09692526802331158	0.1607790369509562	0.128852152487134	0.1562180534561245	0.1790229709302833	0.019388548611171674	0.11060821850780689	0.1334131359819657	0.08780330103364808	0.1835839544251151	0.019388548611171674	0.001144614631844565	0.1060472350129752	0.2656816573320867	0.019388548611171674	-0.030782269831977738	0.1835839544251151	0.11973018549747039	0.06499838355948928	0.001144614631844565	0.028510515600835173	0.00570559812667637	0.13797411947679739	0.028510515600835173	-0.049026203811304736	-0.003416368862987129	0.08324231753881628	0.07868133404398459	-0.017099319347482433	0.001144614631844565	-0.11287997273894934	0.09236428452847989	0.00570559812667637	-0.11287997273894934	-0.04446522031647304	0.1562180534561245	0.08780330103364808	-0.012538335852650517	-0.08551407176995873	0.060437400064657476	0.028510515600835173	0.03307149909566698	0.028510515600835173	0.07412035054915289	0.037632482590498784	0.05587641656982578	-0.049026203811304736	-0.012538335852650517	-0.11287997273894934	-0.039904236821641126	0.03307149909566698	-0.13568489021310803	0.07412035054915289	0.037632482590498784	0.07868133404398459	0.08324231753881628	-0.09463603875962234	-0.007977352357818823	0.11060821850780689	0.147096086466461	-0.07183112128546365	-0.06727013779063173	0.06955936705432109	0.01482756511633987	-0.030782269831977738	-0.04446522031647304	0.04219346608533048	0.04675444958016217	-0.08095308827512704	-0.02622128633714582	0.04219346608533048	0.04675444958016217	0.00570559812667637
0.01482756511633987	-0.030782269831977738	0.05587641656982578	0.028510515600835173	0.06955936705432109	-0.04446522031647304	0.2839255913114137	-0.02622128633714582	0.11060821850780689	0.11060821850780689	-0.13112390671827634	0.019388548611171674	0.04219346608533048	0.010266581621508175	-0.05358718730613643	0.00570559812667637	-0.06270915429579982	0.08324231753881628	-0.049026203811304736	0.08324231753881628	0.010266581621508175	-0.02622128633714582	0.00570559812667637	0.08780330103364808	-0.007977352357818823	0.028510515600835173	-0.039904236821641126	0.028510515600835173	-0.06270915429579982	0.1699010039406198	0.05131543307499398	0.09236428452847989	0.037632482590498784	0.060437400064657476	0.5484626340116557	0.1425351029716293	-0.08095308827512704	0.00570559812667637	0.05131543307499398	-0.021660302842314128	0.1972669049096103	0.07868133404398459	0.1060472350129752	0.05587641656982578	-0.003416368862987129	0.03307149909566698	-0.07639210478029512	0.07412035054915289	-0.04446522031647304	0.08324231753881628	0.03307149909566698	0.11060821850780689	-0.007977352357818823	0.02394953210600348	-0.012538335852650517	-0.05358718730613643	0.08780330103364808	-0.003416368862987129	0.08780330103364808	0.05587641656982578	0.06499838355948928	-0.09007505526479043	0.019388548611171674	0.03307149909566698	-0.012538335852650517	0.05131543307499398	0.04675444958016217	-0.04446522031647304	-0.02622128633714582	0.1699010039406198	0.010266581621508175	0.037632482590498784	-0.039904236821641126	0.04219346608533048	0.1151692020026387	0.04675444958016217	0.04219346608533048	0.028510515600835173	-0.02622128633714582	-0.017099319347482433	0.08324231753881628	0.08780330103364808	-0.021660302842314128	-0.08551407176995873	0.05131543307499398	0.060437400064657476	-0.058148170800968346	-0.003416368862987129	0.07412035054915289	0.128852152487134	-0.04446522031647304	-0.003416368862987129	0.06499838355948928	0.2109498553941056	-0.09919702225445404	0.1060472350129752	0.00570559812667637	0.037632482590498784	-0.05358718730613643	-0.04446522031647304	0.010266581621508175	0.019388548611171674	0.060437400064657476	0.019388548611171674	0.09236428452847989	0.001144614631844565	0.05587641656982578	-0.07639210478029512	-0.049026203811304736	-0.02622128633714582	0.08780330103364808	0.05587641656982578	0.05587641656982578	-0.03534325332680943	0.06955936705432109	0.001144614631844565	0.128852152487134	0.128852152487134	0.04219346608533048	0.060437400064657476	0.08324231753881628	0.01482756511633987	0.08324231753881628	0.2109498553941056	-0.05358718730613643	0.08780330103364808	0.010266581621508175	-0.039904236821641126	0.05131543307499398	-0.03534325332680943	0.08780330103364808	0.05131543307499398	-0.030782269831977738	0.010266581621508175	0.060437400064657476	0.028510515600835173	-0.030782269831977738	0.03307149909566698	0.05131543307499398	0.06955936705432109	-0.003416368862987129
